交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"20190122009130200010340046700050	","LC2019012206133820889129723163474722	",2019/1/22 6:13,2019/1/22 6:13,2019/1/22 6:13,支付宝网站     ,即时到账交易          ,甘家城             ,余额宝-转出到余额           ,4084.15,        ,交易成功    ,0,0,                    ,资金转移     
"20190122350533813341 	","                    	",2019/1/22 6:01,                    ,2019/1/22 6:01,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.21-收益发放 ,0.38,        ,交易成功    ,0,0,                    ,已收入      
"20190122009130101000340067213685	","20190122009130501000340005888954	",2019/1/22 1:38,2019/1/22 1:38,2019/1/22 1:38,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,346.2,        ,交易成功    ,0,0,                    ,资金转移     
"20190121347901889341 	","                    	",2019/1/21 8:51,                    ,2019/1/21 8:51,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.20-收益发放 ,0.29,        ,交易成功    ,0,0,                    ,已收入      
"20190121009130175990340066661689	","20190120200493022234-121	",2019/1/21 0:04,2019/1/21 0:04,2019/1/21 0:04,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,红包奖励发放              ,0.06,        ,交易成功    ,0,0,                    ,资金转移     
"20190120340236463341 	","                    	",2019/1/20 4:55,                    ,2019/1/20 4:55,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.19-收益发放 ,0.32,        ,交易成功    ,0,0,                    ,已收入      
"20190120009130175990340066383366	","20190119200447150234-121	",2019/1/20 4:25,2019/1/20 4:25,2019/1/20 4:25,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,红包奖励发放              ,0.09,        ,交易成功    ,0,0,                    ,资金转移     
"20190120009130101000340066133595	","20190120009130501000340004581020	",2019/1/20 2:01,2019/1/20 2:01,2019/1/20 2:01,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,74.34,        ,交易成功    ,0,0,                    ,资金转移     
"20190119338489859341 	","                    	",2019/1/19 5:39,                    ,2019/1/19 5:39,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.18-收益发放 ,0.33,        ,交易成功    ,0,0,                    ,已收入      
"20190119009130175990340065080518	","20190118200337882034-121	",2019/1/19 0:42,2019/1/19 0:42,2019/1/19 0:42,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,红包奖励发放              ,1.69,        ,交易成功    ,0,0,                    ,资金转移     
"20190118334444052341 	","                    	",2019/1/18 6:38,                    ,2019/1/18 6:38,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.17-收益发放 ,0.33,        ,交易成功    ,0,0,                    ,已收入      
"20190118009130101000340064197572	","20190118009130501000340003793836	",2019/1/18 2:01,2019/1/18 2:01,2019/1/18 2:01,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,493.28,        ,交易成功    ,0,0,                    ,资金转移     
"20190118009130175990340064334280	","20190118200231147534-121	",2019/1/18 1:47,2019/1/18 1:47,2019/1/18 1:47,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,红包奖励发放              ,1.61,        ,交易成功    ,0,0,                    ,资金转移     
"20190117009130175990340063648962	","20190117200138616734-121	",2019/1/17 6:44,2019/1/17 6:44,2019/1/17 6:44,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,红包奖励发放              ,1.59,        ,交易成功    ,0,0,                    ,资金转移     
"20190117329659655341 	","                    	",2019/1/17 5:00,                    ,2019/1/17 5:00,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.16-收益发放 ,0.33,        ,交易成功    ,0,0,                    ,已收入      
"20190116325084430341 	","                    	",2019/1/16 9:36,                    ,2019/1/16 9:36,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.15-收益发放 ,0.29,        ,交易成功    ,0,0,                    ,已收入      
"20190115318279901341 	","                    	",2019/1/15 5:19,                    ,2019/1/15 5:19,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.14-收益发放 ,0.29,        ,交易成功    ,0,0,                    ,已收入      
"20190114316995538341 	","                    	",2019/1/14 5:33,                    ,2019/1/14 5:33,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.13-收益发放 ,0.3,        ,交易成功    ,0,0,                    ,已收入      
"20190113313270018341 	","                    	",2019/1/13 4:56,                    ,2019/1/13 4:56,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.12-收益发放 ,0.3,        ,交易成功    ,0,0,                    ,已收入      
"20190112310622239341 	","                    	",2019/1/12 9:45,                    ,2019/1/12 9:45,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.11-收益发放 ,0.3,        ,交易成功    ,0,0,                    ,已收入      
"20190111305629027341 	","                    	",2019/1/11 5:52,                    ,2019/1/11 5:52,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.10-收益发放 ,0.3,        ,交易成功    ,0,0,                    ,已收入      
"20190110301694251341 	","                    	",2019/1/10 8:33,                    ,2019/1/10 8:33,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.09-收益发放 ,0.01,        ,交易成功    ,0,0,                    ,已收入      
"20190110001080012204340052309003	","                    	",2019/1/10 8:33,                    ,2019/1/10 8:33,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-英大现金宝货币-买入     ,500,        ,交易成功    ,0,0,                    ,已支出      
"20190110009130101000340061167128	","20190110009130501000340099212616	",2019/1/10 2:00,2019/1/10 2:00,2019/1/10 2:00,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,514.8,        ,交易成功    ,0,0,                    ,资金转移     
"20190109398500196341 	","                    	",2019/1/9 5:35,                    ,2019/1/9 5:35,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.08-收益发放 ,0.01,        ,交易成功    ,0,0,                    ,已收入      
"20190108001080012204340052134055	","                    	",2019/1/8 18:46,                    ,2019/1/8 18:46,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-招商产业债券A-买入     ,500,        ,交易成功    ,0,0,                    ,已支出      
"20190108009130100010340060655225	","LC2019010817185220889129723163479537	",2019/1/8 17:18,2019/1/8 17:18,2019/1/8 17:18,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-单次转入            ,4500,        ,交易成功    ,0,0,                    ,资金转移     
"20190108395052810341 	","                    	",2019/1/8 6:28,                    ,2019/1/8 6:28,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.07-收益发放 ,0.02,        ,交易成功    ,0,0,                    ,已收入      
"20190108009130101000340060573273	","20190108009130501000340097465249	",2019/1/8 1:46,2019/1/8 1:46,2019/1/8 1:46,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,9.01,        ,交易成功    ,0,0,                    ,资金转移     
"20190107389222043341 	","                    	",2019/1/7 7:29,                    ,2019/1/7 7:29,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.06-收益发放 ,0.06,        ,交易成功    ,0,0,                    ,已收入      
"20190106385724063341 	","                    	",2019/1/6 5:59,                    ,2019/1/6 5:59,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.05-收益发放 ,0.06,        ,交易成功    ,0,0,                    ,已收入      
"20190105380235610341 	","                    	",2019/1/5 4:55,                    ,2019/1/5 4:55,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.04-收益发放 ,0.06,        ,交易成功    ,0,0,                    ,已收入      
"20190104376362172341 	","                    	",2019/1/4 4:38,                    ,2019/1/4 4:38,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.03-收益发放 ,0.06,        ,交易成功    ,0,0,                    ,已收入      
"20190104009130101000340059268531	","20190104009130501000340095026655	",2019/1/4 2:00,2019/1/4 2:00,2019/1/4 2:00,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,1.34,        ,交易成功    ,0,0,                    ,资金转移     
"20190103374664934341 	","                    	",2019/1/3 5:18,                    ,2019/1/3 5:18,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.02-收益发放 ,0.08,        ,交易成功    ,0,0,                    ,已收入      
"20190102371132966341 	","                    	",2019/1/2 6:04,                    ,2019/1/2 6:04,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2019.01.01-收益发放 ,0.07,        ,交易成功    ,0,0,                    ,已收入      
"20190101365555223341 	","                    	",2019/1/1 4:52,                    ,2019/1/1 4:52,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2018.12.31-收益发放 ,0.15,        ,交易成功    ,0,0,                    ,已收入      
"20190101009130101000340058072527	","20190101009130501000340093306037	",2019/1/1 2:00,2019/1/1 2:00,2019/1/1 2:00,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,10.04,        ,交易成功    ,0,0,                    ,资金转移     
